activity_type,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,power,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,vertical_oscillation,vertical_ratio,unknown_107,unknown_134,unknown_135,unknown_136,unknown_140,unknown_143,unknown_87,accumulated_power,unknown_90,power_wkg,hr_rolling,power_rolling,cadence_rolling,speed_rolling,altitude_rolling,vo_rolling,vr_rolling,efficiency_score,efficiency_category
running,86,6101.34,11.199999999999989,2.183,0.0,126,156259561,957015388,225,279.0,,,761.0,22,75.2,9.87,1,,48,126,2187,65,65534.0,631586.0,,3.125,128.59,2.976990740740741,85.27666666666667,2.087066666666667,11.361999999999993,74.36166666666666,10.143266666666667,1.096801406139674,Average
running,86,6103.34,11.199999999999989,2.183,0.0,127,156259506,957015600,223,279.0,,,761.0,22,75.2,9.87,1,,47,127,2187,65,65528.0,631809.0,,3.0972222222222223,128.58,2.977314814814815,85.27666666666667,2.087253333333333,11.360666666666658,74.36466666666666,10.142800000000001,1.097006113896629,Average
running,86,6105.69,11.199999999999989,2.183,0.0,127,156259358,957015854,222,279.0,,,761.0,22,75.2,9.87,1,,47,127,2187,65,65532.0,632031.0,,3.0833333333333335,128.57333333333332,2.977592592592593,85.27666666666667,2.08744,11.359333333333325,74.36766666666666,10.142333333333333,1.0971653487316118,Average
running,86,6107.98,11.199999999999989,2.193,0.0,126,156259306,957016038,223,279.0,,,764.0,22,75.3,9.84,1,,46,126,2201,65,65532.0,632254.0,,3.0972222222222223,128.56,2.977962962962963,85.27666666666667,2.08769,11.357999999999993,74.37133333333334,10.141633333333333,1.0974156249493174,Average
running,86,6110.5,11.199999999999989,2.193,0.0,126,156259176,957016318,224,279.0,,,764.0,22,75.3,9.84,1,,46,126,2201,65,65531.0,632478.0,,3.111111111111111,128.54666666666665,2.978379629629629,85.27666666666667,2.0879399999999997,11.356666666666657,74.375,10.140933333333335,1.0976830156048647,Average
running,86,6112.61,11.199999999999989,2.193,0.0,126,156259115,957016533,225,279.0,,,764.0,22,75.3,9.84,1,,46,126,2201,65,65532.0,632703.0,,3.125,128.53666666666666,2.9788425925925925,85.27666666666667,2.08819,11.355333333333325,74.37866666666666,10.140233333333333,1.0979390525011785,Average
running,86,6115.1,11.199999999999989,2.202,0.0,126,156259038,957016807,227,278.0,,,768.0,22,75.6,9.85,1,,46,126,2211,65,65532.0,632930.0,,3.1527777777777777,128.52333333333334,2.979398148148148,85.28,2.08847,11.353999999999992,74.37966666666667,10.139466666666667,1.0983006720529522,Average
running,86,6117.87,11.399999999999977,2.202,0.0,126,156258976,957017055,227,278.0,,,768.0,22,75.6,9.85,1,,46,126,2211,65,65534.0,633157.0,,3.1527777777777777,128.51,2.979953703703704,85.28333333333333,2.08878,11.353333333333326,74.38066666666667,10.1386,1.0986623826544595,Average
running,85,6120.02,11.399999999999977,2.202,0.0,126,156258932,957017271,228,281.0,,,777.0,22,76.8,9.89,1,,46,126,2222,65,65534.0,633385.0,,3.1666666666666665,128.49666666666667,2.9805555555555556,85.28333333333333,2.08909,11.352666666666657,74.38566666666667,10.137866666666667,1.0989983007037059,Average
running,85,6121.9,11.399999999999977,2.211,0.0,126,156258754,957017477,229,281.0,,,780.0,22,76.9,9.86,1,,46,126,2231,65,65534.0,633614.0,,3.1805555555555554,128.48666666666668,2.9811574074074074,85.28666666666666,2.08943,11.351999999999991,74.38733333333333,10.1369,1.099348735218612,Average
running,85,6124.02,11.399999999999977,2.211,0.0,126,156258701,957017665,228,281.0,,,780.0,22,76.9,9.86,1,,46,126,2231,65,65534.0,633842.0,,3.1666666666666665,128.47333333333333,2.9817129629629626,85.29,2.0897399999999995,11.351333333333324,74.38866666666667,10.136033333333334,1.0997106991987577,Average
running,83,6126.37,11.399999999999977,2.211,0.5,126,156258577,957017927,230,286.0,,,799.0,22,79.8,9.98,1,,46,126,2231,65,5.0,634072.0,,3.1944444444444446,128.46,2.982407407407407,85.28,2.0900499999999997,11.350666666666658,74.40733333333333,10.1358,1.099952011450619,Average
running,83,6128.58,11.399999999999977,2.211,0.5,126,156258484,957018122,229,286.0,,,799.0,22,79.8,9.98,1,,46,126,2231,65,65530.0,634301.0,,3.1805555555555554,128.45,2.9830555555555556,85.27,2.09036,11.349999999999989,74.42600000000002,10.135566666666666,1.1001476892099056,Average
running,83,6131.15,11.399999999999977,2.211,0.5,126,156258406,957018386,228,286.0,,,799.0,22,79.8,9.98,1,,46,126,2231,65,65534.0,634529.0,,3.1666666666666665,128.43666666666667,2.983657407407408,85.26,2.0906700000000003,11.34999999999999,74.44466666666668,10.135333333333334,1.1003548249269228,Average
running,84,6133.23,11.399999999999977,2.211,0.5,126,156258298,957018575,225,281.0,,,780.0,22,76.9,9.86,1,,46,126,2231,65,65530.0,634754.0,,3.125,128.42666666666668,2.984074074074074,85.25333333333333,2.09095,11.34999999999999,74.45333333333333,10.134833333333333,1.1005081227868694,Average
running,85,6135.18,11.399999999999977,2.221,0.0,125,156258221,957018757,226,281.0,,,783.0,22,77.0,9.83,1,,39,125,2241,65,65534.0,634980.0,,3.138888888888889,128.41333333333333,2.984537037037037,85.25,2.0912633333333335,11.34999999999999,74.46233333333332,10.134233333333333,1.1007501055939475,Average
running,85,6137.25,11.399999999999977,2.221,0.0,126,156258092,957018981,227,281.0,,,783.0,22,77.0,9.83,1,,40,126,2241,65,65534.0,635207.0,,3.1527777777777777,128.40333333333334,2.9850462962962965,85.24666666666667,2.0915766666666666,11.349999999999989,74.47133333333332,10.133633333333332,1.1009806192507046,Average
running,85,6139.08,11.399999999999977,2.211,0.0,126,156258023,957019152,227,281.0,,,780.0,22,76.9,9.86,1,,40,126,2231,65,,635434.0,,3.1527777777777777,128.39,2.9856481481481483,85.24333333333334,2.091886666666667,11.34999999999999,74.48033333333333,10.133000000000001,1.1012738977102838,Average
running,85,6141.22,11.399999999999977,2.211,0.5,126,156257929,957019390,228,281.0,,,780.0,22,76.9,9.86,1,,40,126,2242,65,,635662.0,,3.1666666666666665,128.38,2.9862962962962962,85.24,2.0921966666666667,11.34999999999999,74.48933333333335,10.132366666666666,1.10155569531554,Average
running,85,6142.94,11.399999999999977,2.202,0.0,126,156257814,957019560,228,281.0,,,777.0,22,76.8,9.89,1,,40,126,2233,65,6.0,635890.0,,3.1666666666666665,128.37,2.986944444444444,85.23666666666666,2.0924766666666668,11.34999999999999,74.498,10.131833333333333,1.101837518124531,Average
running,85,6144.86,11.399999999999977,2.202,0.0,126,156257735,957019748,228,281.0,,,777.0,22,76.8,9.89,1,,40,126,2233,65,6.0,636118.0,,3.1666666666666665,128.35666666666665,2.9875925925925926,85.23333333333333,2.0927866666666666,11.349999999999989,74.50800000000001,10.131333333333332,1.1021479874163225,Average
running,85,6146.91,11.600000000000023,2.193,0.0,126,156257617,957020004,227,281.0,,,773.0,22,76.7,9.92,1,,40,126,2223,65,6.0,636345.0,,3.1527777777777777,128.34666666666666,2.9881944444444444,85.23,2.0930666666666666,11.350666666666658,74.51766666666667,10.130933333333333,1.1024127904460144,Average
running,85,6148.96,11.600000000000023,2.193,0.0,126,156257577,957020202,228,281.0,,,773.0,22,76.7,9.92,1,,40,126,2223,65,6.0,636573.0,,3.1666666666666665,128.33666666666667,2.98875,85.23,2.0933166666666665,11.350666666666656,74.52233333333334,10.1304,1.1027036635412069,Average
running,85,6151.5,11.600000000000023,2.183,0.5,126,156257416,957020461,227,281.0,,,770.0,22,76.6,9.95,1,,40,126,2177,65,6.0,636800.0,,3.1527777777777777,128.32666666666665,2.9892592592592595,85.23333333333333,2.093563333333333,11.350666666666656,74.52300000000001,10.129733333333332,1.103020636847791,Average
running,85,6153.74,11.600000000000023,2.183,0.5,126,156257324,957020654,227,281.0,,,770.0,22,76.6,9.95,1,,40,126,2177,65,6.0,637027.0,,3.1527777777777777,128.31666666666666,2.989768518518519,85.23666666666666,2.09381,11.350666666666656,74.52366666666666,10.129066666666667,1.1033376742583747,Average
running,85,6156.71,11.600000000000023,2.183,0.5,126,156257155,957020963,228,281.0,,,770.0,22,76.6,9.95,1,,40,126,2177,65,6.0,637255.0,,3.1666666666666665,128.30666666666667,2.9903703703703703,85.24,2.09409,11.350666666666658,74.52466666666668,10.1283,1.1036889499565725,Average
running,86,6158.79,11.600000000000023,2.193,0.0,126,156257103,957021145,228,279.0,,,764.0,22,75.3,9.84,1,,40,126,2186,65,6.0,637483.0,,3.1666666666666665,128.29333333333332,2.990972222222222,85.25,2.094433333333333,11.350666666666656,74.51766666666667,10.126933333333334,1.1041553295591893,Average
running,87,6161.85,11.600000000000023,2.202,0.0,126,156257004,957021460,230,276.0,,,759.0,22,74.2,9.77,1,,40,126,2196,65,6.0,637713.0,,3.1944444444444446,128.28333333333333,2.9916666666666667,85.26333333333334,2.0948066666666665,11.350666666666656,74.507,10.125333333333334,1.10467053060596,Average
running,87,6164.13,11.399999999999977,2.211,0.0,126,156256896,957021675,231,276.0,,,762.0,22,74.3,9.74,1,,40,126,2227,65,6.0,637944.0,,3.2083333333333335,128.27333333333334,2.9924074074074074,85.27666666666667,2.09521,11.34999999999999,74.49666666666667,10.123633333333332,1.1052029910622527,Average
running,87,6166.09,11.399999999999977,2.23,0.0,126,156256829,957021870,233,275.0,,,768.0,22,74.8,9.72,1,,40,126,2246,65,6.0,638177.0,,3.236111111111111,128.26333333333332,2.99337962962963,85.27666666666667,2.0956766666666664,11.349333333333325,74.50866666666666,10.1227,1.1056482621807397,Average
running,87,6168.63,11.399999999999977,2.23,0.0,126,156256719,957022164,231,275.0,,,768.0,22,74.8,9.72,1,,40,126,2246,65,6.0,638408.0,,3.2083333333333335,128.25333333333333,2.9941203703703705,85.27666666666667,2.0961133333333333,11.348666666666656,74.52033333333333,10.121866666666666,1.1060080950200586,Average
running,87,6170.83,11.399999999999977,2.23,0.5,126,156256708,957022343,229,273.0,,,760.0,22,73.4,9.65,1,,40,126,2246,65,6.0,638637.0,,3.1805555555555554,128.24333333333334,2.9947222222222223,85.27666666666667,2.09655,11.34799999999999,74.52733333333333,10.1208,1.1063166753467961,Average
running,87,6172.63,11.399999999999977,2.23,0.5,125,156256606,957022577,228,273.0,,,760.0,22,73.4,9.65,1,,48,125,2246,65,6.0,638865.0,,3.1666666666666665,128.23,2.9952314814814813,85.27666666666667,2.0969866666666666,11.346666666666657,74.53433333333334,10.119733333333334,1.106619861168744,Average
running,87,6174.43,11.399999999999977,2.23,0.0,126,156256559,957022778,228,275.0,,,768.0,22,74.8,9.72,1,,48,126,2246,65,6.0,639093.0,,3.1666666666666665,128.22,2.995833333333333,85.27666666666667,2.097483333333333,11.345333333333324,74.54733333333334,10.118833333333333,1.106928545362812,Average
running,87,6176.77,11.399999999999977,2.221,0.0,126,156256488,957023048,227,276.0,,,765.0,22,74.4,9.71,1,,48,126,2237,65,65534.0,639320.0,,3.1527777777777777,128.21,2.9966203703703704,85.27666666666667,2.0981699999999996,11.343999999999989,74.56233333333333,10.117266666666666,1.1073057070024754,Average
running,86,6179.25,11.600000000000023,2.221,0.0,126,156256440,957023277,228,278.0,,,774.0,22,75.8,9.79,1,,48,126,2237,65,65431.0,639548.0,,3.1666666666666665,128.2,2.997638888888889,85.27333333333333,2.09895,11.343333333333325,74.58366666666667,10.115766666666667,1.1077251698092616,Average
running,86,6181.44,11.600000000000023,2.221,0.0,126,156256358,957023531,229,278.0,,,774.0,22,75.8,9.79,1,,48,126,2237,65,65532.0,639777.0,,3.1805555555555554,128.19,2.998796296296296,85.27,2.09976,11.343333333333323,74.60533333333333,10.114133333333333,1.108195994596498,Average
running,86,6183.42,11.600000000000023,2.221,0.0,126,156256290,957023716,229,278.0,,,774.0,22,75.8,9.79,1,,48,126,2237,65,65532.0,640006.0,,3.1805555555555554,128.18,2.9999999999999996,85.26666666666667,2.10057,11.343333333333323,74.627,10.1125,1.1086839687245365,Average
running,85,6185.81,11.600000000000023,2.221,0.5,125,156256221,957023978,228,278.0,,,774.0,22,75.8,9.79,1,,50,125,2237,65,65532.0,640234.0,,3.1666666666666665,128.16333333333333,3.0012037037037036,85.26,2.10138,11.343999999999989,74.64866666666666,10.110866666666668,1.109186315109096,Average
running,85,6188.21,11.600000000000023,2.221,0.5,126,156256071,957024223,228,278.0,,,774.0,22,75.8,9.79,1,,51,126,2237,65,102.0,640462.0,,3.1666666666666665,128.15333333333334,3.002361111111111,85.25333333333333,2.1021266666666665,11.344666666666658,74.66966666666666,10.109466666666668,1.1096138852442066,Average
running,88,6190.14,11.600000000000023,2.221,0.0,126,156256068,957024397,226,273.0,,,757.0,22,73.3,9.68,1,,51,126,2237,65,65531.0,640688.0,,3.138888888888889,128.14333333333335,3.0033333333333334,85.25666666666666,2.102843333333333,11.345333333333324,74.67800000000001,10.1076,1.1101032216046651,Average
running,88,6192.12,11.600000000000023,2.221,0.0,126,156255956,957024617,227,273.0,,,757.0,22,73.3,9.68,1,,51,126,2237,65,0.0,640915.0,,3.1527777777777777,128.13,3.0043055555555553,85.26333333333334,2.10356,11.34599999999999,74.68166666666667,10.1055,1.1106649757560398,Average
running,88,6193.92,11.600000000000023,2.211,0.0,126,156255900,957024802,226,274.0,,,753.0,22,72.9,9.67,1,,51,126,2227,65,65531.0,641141.0,,3.138888888888889,128.11666666666667,3.005138888888889,85.27,2.1042133333333335,11.346666666666657,74.68366666666667,10.103466666666666,1.1111755477019882,Average
running,86,6196.46,11.399999999999977,2.202,0.5,126,156255766,957025095,226,276.0,,,759.0,22,74.2,9.77,1,,51,126,2218,65,65532.0,641367.0,,3.138888888888889,128.10333333333332,3.0060185185185184,85.27,2.104836666666667,11.346666666666657,74.69,10.101766666666666,1.1116164861443196,Average
running,86,6198.47,11.399999999999977,2.202,0.5,126,156255668,957025261,226,278.0,,,768.0,22,75.6,9.85,1,,51,126,2218,65,0.0,641593.0,,3.138888888888889,128.09,3.0068055555555553,85.27,2.1054266666666663,11.346666666666657,74.69966666666667,10.100299999999999,1.1120232723615435,Average
running,86,6200.91,11.399999999999977,2.202,0.0,125,156255609,957025521,224,278.0,,,768.0,22,75.6,9.85,1,,55,125,2218,65,360.0,641817.0,,3.111111111111111,128.07333333333332,3.0074537037037037,85.27,2.1060166666666666,11.346666666666657,74.70933333333333,10.098833333333333,1.1124077235039596,Average
running,86,6203.47,11.399999999999977,2.211,0.0,126,156255493,957025800,225,278.0,,,771.0,22,75.7,9.82,1,,56,126,2228,65,65526.0,642042.0,,3.125,128.06,3.0081944444444444,85.27,2.1066366666666667,11.346666666666657,74.71933333333332,10.097266666666666,1.112797561376515,Average
running,86,6205.67,11.399999999999977,2.211,0.0,126,156255452,957025958,225,278.0,,,771.0,22,75.7,9.82,1,,56,126,2228,65,65526.0,642267.0,,3.125,128.04666666666665,3.0089814814814817,85.27,2.1072566666666668,11.346666666666657,74.72933333333334,10.0957,1.1132046082414657,Average
running,86,6207.97,11.399999999999977,2.221,0.0,126,156255316,957026219,226,278.0,,,774.0,22,75.8,9.79,1,,56,126,2237,65,65526.0,642493.0,,3.138888888888889,128.03333333333333,3.0099074074074075,85.27,2.1079433333333335,11.346666666666657,74.741,10.094066666666667,1.1136631286541248,Average
running,86,6209.67,11.399999999999977,2.221,0.0,126,156255272,957026366,226,278.0,,,774.0,22,75.8,9.79,1,,56,126,2218,65,65527.0,642719.0,,3.138888888888889,128.02333333333334,3.0108333333333333,85.26666666666667,2.1086300000000002,11.346666666666657,74.75633333333334,10.092533333333332,1.114049184706877,Average
running,86,6211.7,11.399999999999977,2.221,0.0,126,156255162,957026617,226,278.0,,,774.0,22,75.8,9.79,1,,56,126,2218,65,65532.0,642945.0,,3.138888888888889,128.01,3.011759259259259,85.26333333333334,2.1093166666666665,11.346666666666657,74.77166666666666,10.091,1.1144642937703448,Average
running,86,6213.78,11.399999999999977,2.202,0.0,126,156255097,957026812,224,278.0,,,768.0,22,75.6,9.85,1,,56,126,2199,65,65530.0,643169.0,,3.111111111111111,127.99666666666667,3.012453703703704,85.26333333333334,2.1098766666666666,11.346666666666657,74.781,10.089633333333333,1.1148373841772072,Average
running,87,6216.28,11.399999999999977,2.202,0.0,126,156255034,957027074,223,276.0,,,759.0,22,74.2,9.77,1,,56,126,2199,65,65532.0,643392.0,,3.0972222222222223,127.98333333333333,3.0130555555555554,85.27,2.1104366666666667,11.346666666666657,74.78233333333333,10.0879,1.1152634771116994,Average
running,87,6218.4,11.399999999999977,2.202,0.0,126,156254952,957027285,222,276.0,,,759.0,22,74.2,9.77,1,,56,126,2199,65,65532.0,643614.0,,3.0833333333333335,127.97,3.013564814814815,85.27666666666667,2.1109666666666667,11.346666666666657,74.78333333333333,10.086266666666665,1.1156554148600715,Average
running,86,6220.65,11.399999999999977,2.202,0.0,126,156254879,957027478,223,278.0,,,768.0,22,75.6,9.85,1,,56,126,2217,65,65532.0,643837.0,,3.0972222222222223,127.95666666666666,3.0141666666666667,85.27666666666667,2.1114966666666666,11.346666666666657,74.79233333333333,10.085033333333334,1.1159945038299037,Average
running,86,6222.43,11.399999999999977,2.202,0.0,126,156254785,957027678,223,278.0,,,768.0,22,75.6,9.85,1,,56,126,2217,65,65532.0,644060.0,,3.0972222222222223,127.94,3.0147685185185185,85.27666666666667,2.1119933333333334,11.346666666666657,74.80133333333333,10.0839,1.1163627482972234,Average
running,86,6224.19,11.399999999999977,2.202,0.0,126,156254721,957027852,223,278.0,,,768.0,22,75.6,9.85,1,,56,126,2217,65,65532.0,644283.0,,3.0972222222222223,127.92666666666666,3.0153703703703703,85.27666666666667,2.1124899999999998,11.346666666666657,74.81033333333333,10.082766666666666,1.1167019905093947,Average
running,86,6226.3,11.399999999999977,2.193,0.0,126,156254626,957028082,222,279.0,,,764.0,22,75.3,9.84,1,,56,126,2207,65,64319.0,644505.0,,3.0833333333333335,127.91333333333333,3.0158796296296297,85.27666666666667,2.1129266666666666,11.346666666666657,74.818,10.081700000000001,1.117007009445267,Average
running,86,6228.46,11.399999999999977,2.183,0.0,126,156254531,957028297,221,279.0,,,761.0,22,75.2,9.87,1,,56,126,2198,65,65527.0,644726.0,,3.0694444444444446,127.9,3.0163425925925926,85.27666666666667,2.11333,11.346666666666657,74.82533333333333,10.080733333333333,1.11729494318907,Average
running,86,6230.93,11.399999999999977,2.183,0.0,127,156254459,957028563,221,279.0,,,761.0,22,75.2,9.87,1,,57,127,2180,65,0.0,644947.0,,3.0694444444444446,127.88666666666667,3.016759259259259,85.27666666666667,2.1137033333333335,11.346666666666657,74.83133333333332,10.079766666666666,1.117565786396949,Average
running,86,6233.03,11.399999999999977,2.183,0.0,126,156254374,957028764,221,279.0,,,761.0,22,75.2,9.87,1,,58,126,2180,65,65531.0,645168.0,,3.0694444444444446,127.87333333333333,3.0171759259259257,85.28,2.1141066666666664,11.346666666666657,74.83366666666666,10.078566666666665,1.1178803805978266,Average
running,86,6235.05,11.399999999999977,2.183,0.0,126,156254314,957028986,221,279.0,,,761.0,22,75.2,9.87,1,,58,126,2180,65,0.0,645389.0,,3.0694444444444446,127.86,3.0175925925925924,85.28333333333333,2.11448,11.346666666666657,74.836,10.077466666666668,1.1181950524804543,Average
running,87,6237.08,11.399999999999977,2.183,0.0,127,156254185,957029177,219,277.0,,,752.0,22,73.7,9.8,1,,58,127,2180,65,0.0,645608.0,,3.0416666666666665,127.85,3.017916666666667,85.29,2.114853333333333,11.346666666666657,74.83333333333333,10.076133333333333,1.1184900382392564,Average
running,87,6238.82,11.399999999999977,2.183,0.0,126,156254125,957029344,219,277.0,,,752.0,22,73.7,9.8,1,,57,126,2180,65,0.0,645827.0,,3.0416666666666665,127.83333333333333,3.018287037037037,85.29333333333334,2.1152266666666666,11.346666666666657,74.83433333333333,10.074933333333334,1.1188168724279837,Average
running,87,6241.23,11.399999999999977,2.174,0.0,126,156253968,957029582,218,277.0,,,749.0,22,73.6,9.83,1,,57,126,2157,65,0.0,646045.0,,3.0277777777777777,127.82,3.0185648148148143,85.29666666666667,2.11557,11.346666666666657,74.835,10.073833333333333,1.1190802900823538,Average
running,87,6243.03,11.399999999999977,2.174,0.0,126,156253953,957029740,218,277.0,,,749.0,22,73.6,9.83,1,,57,126,2157,65,0.0,646263.0,,3.0277777777777777,127.80666666666667,3.0188425925925926,85.3,2.1159133333333333,11.346666666666657,74.83566666666667,10.072733333333332,1.119343770748127,Average
running,87,6245.18,11.399999999999977,2.165,0.0,126,156253844,957030001,218,277.0,,,746.0,22,73.6,9.86,1,,57,126,2148,65,0.0,646481.0,,3.0277777777777777,127.79,3.019120370370371,85.30666666666667,2.1162566666666667,11.346666666666657,74.83266666666668,10.071499999999999,1.1196802699816906,Average
running,87,6247.29,11.399999999999977,2.165,0.0,126,156253766,957030199,218,277.0,,,746.0,22,73.6,9.86,1,,57,126,2148,65,0.0,646699.0,,3.0277777777777777,127.77333333333333,3.0194444444444444,85.31333333333333,2.1165999999999996,11.346666666666657,74.82966666666667,10.070266666666667,1.120034046272785,Average
running,87,6249.36,11.399999999999977,2.155,0.0,127,156253705,957030448,217,277.0,,,743.0,22,73.5,9.89,1,,55,127,2138,65,0.0,646916.0,,3.013888888888889,127.76,3.0197685185185184,85.31666666666666,2.11691,11.346666666666657,74.83133333333333,10.069366666666667,1.120314931229294,Average
running,87,6251.5,11.399999999999977,2.155,0.0,126,156253634,957030666,217,277.0,,,743.0,22,73.5,9.89,1,,54,126,2138,65,0.0,647133.0,,3.013888888888889,127.74666666666667,3.0200925925925928,85.32,2.11722,11.346666666666657,74.833,10.068466666666666,1.1205958842152872,Average
running,86,6253.85,11.399999999999977,2.155,0.0,126,156253578,957030908,218,280.0,,,751.0,22,74.6,9.92,1,,54,126,2138,65,0.0,647351.0,,3.0277777777777777,127.73,3.0204166666666667,85.32,2.1175,11.346666666666657,74.83699999999999,10.067666666666666,1.1208623659281296,Average
running,86,6256.39,11.399999999999977,2.155,0.0,127,156253435,957031169,217,280.0,,,751.0,22,74.6,9.92,1,,51,127,2138,65,0.0,647568.0,,3.013888888888889,127.71666666666667,3.020648148148148,85.32333333333334,2.1177799999999998,11.346666666666657,74.83733333333333,10.066733333333334,1.1211090905527012,Average
running,86,6258.56,11.399999999999977,2.155,0.0,127,156253373,957031364,217,280.0,,,751.0,22,74.6,9.92,1,,51,127,2138,65,0.0,647785.0,,3.013888888888889,127.70666666666666,3.0208796296296296,85.32666666666667,2.11809,11.346666666666657,74.83766666666666,10.0657,1.121326604360387,Average
running,86,6261.18,11.399999999999977,2.165,0.0,127,156253212,957031662,219,279.0,,,755.0,22,75.0,9.93,1,,51,127,2148,65,0.0,648004.0,,3.0416666666666665,127.69333333333333,3.0211574074074075,85.33,2.1184333333333334,11.346666666666657,74.83933333333333,10.0647,1.1215906232556911,Average
running,86,6263.23,11.199999999999989,2.165,0.0,127,156253144,957031799,219,279.0,,,755.0,22,75.0,9.93,1,,51,127,2171,65,0.0,648223.0,,3.0416666666666665,127.68,3.021481481481481,85.34,2.1188399999999996,11.345333333333324,74.834,10.063233333333333,1.1219595413430694,Average
running,86,6265.59,11.399999999999977,2.174,0.0,127,156253032,957032113,220,279.0,,,758.0,22,75.1,9.9,1,,51,127,2181,65,0.0,648443.0,,3.0555555555555554,127.67,3.021851851851852,85.35333333333334,2.1192766666666665,11.344666666666658,74.825,10.061533333333333,1.122360288221638,Average
running,86,6267.77,11.399999999999977,2.174,0.0,127,156252969,957032319,221,279.0,,,758.0,22,75.1,9.9,1,,51,127,2181,65,0.0,648664.0,,3.0694444444444446,127.65666666666667,3.0223148148148145,85.36666666666666,2.1197433333333335,11.34399999999999,74.81633333333333,10.059733333333334,1.1228248572909307,Average
running,87,6270.46,11.199999999999989,2.183,0.0,127,156252919,957032647,221,277.0,,,752.0,22,73.7,9.8,1,,51,127,2190,65,0.0,648885.0,,3.0694444444444446,127.64666666666666,3.0227777777777773,85.38333333333334,2.12024,11.342666666666657,74.80300000000001,10.0576,1.1233040972153714,Average
running,87,6272.74,11.199999999999989,2.183,0.0,127,156252850,957032883,221,277.0,,,752.0,22,73.7,9.8,1,,51,127,2190,65,0.0,649106.0,,3.0694444444444446,127.63666666666667,3.0232407407407407,85.4,2.1207366666666667,11.341333333333322,74.78966666666668,10.055466666666666,1.1237834794044697,Average
running,87,6275.56,11.399999999999977,2.193,0.0,127,156252806,957033141,222,276.0,,,756.0,22,74.1,9.8,1,,51,127,2199,65,0.0,649328.0,,3.0833333333333335,127.62666666666667,3.0237037037037036,85.41666666666667,2.1212366666666664,11.340666666666657,74.77733333333333,10.053433333333334,1.1242630038916663,Average
running,87,6277.53,11.399999999999977,2.193,0.0,127,156252703,957033388,222,276.0,,,756.0,22,74.1,9.8,1,,51,127,2199,65,0.0,649550.0,,3.0833333333333335,127.61333333333333,3.0241203703703707,85.43333333333334,2.121703333333333,11.33999999999999,74.76466666666666,10.051499999999999,1.1247548307472894,Average
running,87,6279.81,11.399999999999977,2.211,0.0,127,156252686,957033590,224,276.0,,,762.0,22,74.3,9.74,1,,51,127,2218,65,0.0,649774.0,,3.111111111111111,127.6,3.024583333333333,85.45,2.1222,11.339333333333322,74.75233333333334,10.049466666666667,1.1252640449030533,Average
running,87,6282.09,11.399999999999977,2.211,0.0,127,156252555,957033889,225,276.0,,,762.0,22,74.3,9.74,1,,51,127,2218,65,0.0,649999.0,,3.125,127.59,3.0250925925925927,85.46333333333334,2.1226966666666667,11.339333333333322,74.744,10.047566666666667,1.1257173437701418,Average
running,87,6284.24,11.399999999999977,2.211,0.0,127,156252509,957034064,225,276.0,,,762.0,22,74.3,9.74,1,,51,127,2218,65,0.0,650224.0,,3.125,127.58,3.0256481481481483,85.47333333333333,2.123193333333333,11.339333333333323,74.73966666666666,10.045800000000002,1.1261440870044477,Average
running,87,6286.83,11.399999999999977,2.211,0.0,127,156252394,957034355,225,276.0,,,762.0,22,74.3,9.74,1,,51,127,2193,65,0.0,650449.0,,3.125,127.57,3.026157407407408,85.48333333333333,2.1236900000000003,11.339333333333323,74.73533333333333,10.044033333333331,1.1265537107145673,Average
running,87,6289.24,11.399999999999977,2.211,0.0,128,156252287,957034551,224,276.0,,,762.0,22,74.3,9.74,1,,48,128,2193,65,0.0,650673.0,,3.111111111111111,127.56333333333333,3.026435185185185,85.49333333333334,2.1240633333333334,11.339333333333322,74.72866666666665,10.042566666666666,1.1268478058775397,Average
running,87,6291.37,11.399999999999977,2.221,0.0,127,156252232,957034794,225,276.0,,,765.0,22,74.4,9.71,1,,49,127,2202,65,0.0,650898.0,,3.125,127.55333333333333,3.026759259259259,85.50666666666666,2.1244699999999996,11.339333333333322,74.71833333333333,10.040866666666668,1.1272325957844578,Average
running,87,6293.52,11.399999999999977,2.23,0.0,127,156252118,957035025,227,275.0,,,768.0,22,74.8,9.72,1,,49,127,2211,65,0.0,651125.0,,3.1527777777777777,127.54333333333334,3.0271296296296297,85.52,2.1249066666666665,11.339333333333323,74.70933333333333,10.0392,1.1276347294859521,Average
running,86,6295.73,11.399999999999977,2.23,0.0,127,156252055,957035246,227,278.0,,,777.0,22,75.9,9.76,1,,49,127,2211,65,0.0,651352.0,,3.1527777777777777,127.53333333333333,3.0275462962962965,85.52666666666667,2.1253433333333334,11.339333333333323,74.708,10.0378,1.127966295962862,Average
running,86,6298.26,11.399999999999977,2.23,0.0,127,156251886,957035535,227,278.0,,,777.0,22,75.9,9.76,1,,49,127,2210,65,0.0,651579.0,,3.1527777777777777,127.52333333333333,3.0280092592592593,85.53333333333333,2.1257466666666662,11.339333333333322,74.70633333333332,10.0365,1.1283151898504065,Average
running,86,6300.41,11.399999999999977,2.23,0.0,127,156251846,957035708,226,278.0,,,777.0,22,75.9,9.76,1,,49,127,2210,65,0.0,651805.0,,3.138888888888889,127.51333333333334,3.0284259259259256,85.54,2.12615,11.339333333333322,74.70466666666667,10.0352,1.1286469114502349,Average
